Name,Price,Producer,MPN,EAN,UPC,Ram Type,Size,Clock,Timings,Sticks,Product Page
G.Skill Ripjaws 4 DDR4-3333 16GB,,G.Skill,F4-3333C16Q-16GRRD,4719692002365,,DDR4-3333,16 GB,3333,16-18-18-38-2N,4,
G.Skill Ripjaws 4 DDR4-3400 16GB,,G.Skill,F4-3400C16Q-16GRBD,848354012320,848354012320.0,DDR4-3400,16 GB,3400,16-18-18-38-2N,4,
"G.Skill RipJaws 4 Series, DDR4-3200, CL16 - 16 GB Kit",,G.Skill,F4-3200C16Q-16GRK,4719692001344,,DDR4-3200,16 GB,3200,16-16-16-36,4,
G.Skill Ripjaws DDR3-1066 CL7,,G. Skill,F3-8500CL7D-8GBRL,4711148594769,,DDR3-1066,8 GB,1066,,2,
G.Skill Ripjaws DDR3-1600 CL9,,G. Skill,F3-12800CL9D-8GBRL,4711148594851,,DDR3-1600,8 GB,1600,,2,
G.Skill RipJaws V,,G.Skill,F4-3600C16Q-128GVK,4713294225238,,DDR4-3600,128 GB,3600,16-22-22-42,4,
G.Skill Ripjaws V,,G.Skill,F4-3600C14Q-64GVK,4713294221537,,DDR4-3600,64 GB,3600,14-15-15-35,4,
G.Skill Ripjaws V DDR4-2133 32GB,,G.Skill,F4-2133C15D-32GVR,848354013037,848354013037.0,DDR4-2133,32 GB,2133,15-15-15-36-2N,2,
G.Skill Ripjaws V DDR4-2400 16GB,,G.Skill,F4-2400C15Q-16GVR,848354013150,848354013150.0,DDR4-2400,16 GB,2400,15-15-15-35-2N,4,
G.Skill Ripjaws V DDR4-2400 32GB,,G.Skill,F4-2400C15Q-32GVR,848354013235,848354013235.0,DDR4-2400,32 GB,2400,15-15-15-35-2N,4,
G.Skill Ripjaws V DDR4-2400 8GB,$42.9 USD,G.Skill,F4-2400C15D-8GVR,848354013112,848354013112.0,DDR4-2400,8 GB,2400,15-15-15-35-2N,2,https://www.amazon.ca/dp/B013GHSKR8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
G.Skill Ripjaws V DDR4-2666 16GB,,G.Skill,F4-2666C15Q-16GVR,848354013396,848354013396.0,DDR4-2666,16 GB,2666,15-15-15-35-2N,4,
G.Skill Ripjaws V DDR4-2666 32GB,,G.Skill,F4-2666C15Q-32GVR,4719692003478,,DDR4-2666,32 GB,2666,15-15-15-35-2N,4,
G.Skill Ripjaws V DDR4-2666 64GB,,G.Skill,F4-2666C15Q-64GVR,848354013556,848354013556.0,DDR4-2666,64 GB,2666,15-15-15-35-2N,4,
G.Skill Ripjaws V DDR4-2666 8GB,,G.Skill,F4-2666C15D-8GVR,848354013358,848354013358.0,DDR4-2666,8 GB,2666,15-15-15-35-2N,2,
G.Skill Ripjaws V DDR4-2800 16GB,,G.Skill,F4-2800C15S-16GVR,4719692007483,,DDR4-2800,16 GB,2800,15-15-15-35-2N,1,
G.Skill Ripjaws V DDR4-2800 32GB,,G.Skill,F4-2800C15Q-32GVRB,4719692003799,848354013792.0,DDR4-2800,32 GB,2800,15-16-16-35-2N,4,
G.Skill Ripjaws V DDR4-2800 64GB,,G.Skill,F4-2800C14Q-64GVK,848354014218,848354014218.0,DDR4-2800,64 GB,2800,14-14-14-35-2N,4,
G.Skill Ripjaws V DDR4-2800 8GB,,G.Skill,F4-2800C17S-8GVR,848354020127,848354020127.0,DDR4-2800,8 GB,2800,17-17-17-37-2N,1,
G.Skill Ripjaws V DDR4-3000 128GB,,G.Skill,F4-3000C14Q2-128GVKD,700115307468,700115307468.0,DDR4-3000,128 GB,3000,14-14-14-34-2N,8,
G.Skill Ripjaws V DDR4-3000 16GB,,G.Skill,F4-3000C15Q-16GVR,4719692004277,,DDR4-3000,16 GB,3000,15-15-15-35-2N,4,
G.Skill Ripjaws V DDR4-3000 32GB,,G.Skill,F4-3000C15Q-32GVRB,4719692004598,848354014591.0,DDR4-3000,32 GB,3000,15-16-16-35-2N,4,
G.Skill Ripjaws V DDR4-3000 64GB,,G.Skill,F4-3000C14Q2-64GVK,4719692010230,,DDR4-3000,64 GB,3000,14-14-14-34-2N,8,
G.Skill Ripjaws V DDR4-3000 8GB,,G.Skill,F4-3000C15D-8GVR,4719692004239,,DDR4-3000,8 GB,3000,15-15-15-35-2N,2,
G.Skill Ripjaws V DDR4-3333 16GB,,G.Skill,F4-3333C16D-16GVK,4719692009968,,DDR4-3333,16 GB,3333,16-16-16-36-2N,2,
G.Skill Ripjaws V DDR4-3333 32GB,,G.Skill,F4-3333C16D-32GVK,610822776900,610822776900.0,DDR4-3333,32 GB,3333,16-16-16-36-2N,2,
G.Skill Ripjaws V DDR4-3333 64GB,,G.Skill,F4-3333C16Q-64GVK,848354020035,848354020035.0,DDR4-3333,64 GB,3333,16-16-16-36-2N,4,
G.Skill Ripjaws V DDR4-3400 64GB,,G.Skill,F4-3400C16Q-64GVK,848354019732,848354019732.0,DDR4-3400,64 GB,3400,16-16-16-36-2N,4,
G.Skill Ripjaws V DDR4-3466 32GB,,G.Skill,F4-3466C16Q-32GVK,4719692010094,,DDR4-3466,32 GB,3466,16-18-18-38-2N,4,
G.Skill Ripjaws V DDR4-3466 8GB,,G.Skill,F4-3466C16D-8GVK,848354015680,848354015680.0,DDR4-3466,8 GB,3466,16-18-18-38-2N,2,
G.Skill Ripjaws V DDR4-3600 32GB,,G.Skill,F4-3600C17Q-32GVK,848354020288,848354020288.0,DDR4-3600,32 GB,3600,17-18-18-38-2N,4,
G.Skill Ripjaws V DDR4-3600 8GB,,G.Skill,F4-3600C17D-8GVK,848354015697,848354015697.0,DDR4-3600,8 GB,3600,17-18-18-38-2N,2,
G.Skill Ripjaws V DDR4-3733 8GB,,G.Skill,F4-3733C17D-8GVK,4719692005779,,DDR4-3733,8 GB,3733,17-19-19-39-2N,2,
G.Skill Ripjaws V DDR4-3866 8GB,,G.Skill,F4-3866C18D-8GVK,4719692008749,,DDR4-3866,8 GB,3866,18-22-22-42-2N,2,
G.Skill Ripjaws V DDR4-4000 8GB,,G.Skill,F4-4000C19D-8GVK,848354018759,848354018759.0,DDR4-4000,8 GB,4000,19-21-21-41-2N,2,
G.Skill RipJaws V Series black,,G.Skill,F4-3000C15D-16GVGB,4719692006318,,DDR4-3000,16 GB,3000,15-16-16-35,2,
G.Skill RipJaws-X DDR3-1333 CL9,,G. Skill,F3-10666CL9S-8GBXL,4711148597807,,DDR3-1333,8 GB,1333,,1,
G.Skill Ripjaws-X DDR3-1600 CL9,$36.26 USD,G. Skill,F3-12800CL9D-8GBXL,848354006725,,DDR3-1600,8 GB,1600,,2,https://www.amazon.ca/G-SKILL-F3-12800CL9D-8GBXL-Ripjaws-240-Pin-DDR3-1600MHz/dp/B004I763AW?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B004I763AW
G.Skill Ripjaws-X DDR3-2400 CL11,,G. Skill,F3-2400C11Q-32GXM,4711148599740,,DDR3-2400,32 GB,2400,,4,
G.Skill Trident Z,,G.Skill,F4-3200C16D-32GTZKW,4719692013125,,DDR4-3200,32 GB,3200,16-18-18-38,2,
G.Skill Trident Z DDR4-2800 32GB,,G.Skill,F4-2800C14D-32GTZ,848354015413,848354015413.0,DDR4-2800,32 GB,2800,14-14-14-35-2N,2,
G.Skill Trident Z DDR4-2800 8GB,,G.Skill,F4-2800C15D-8GTZB,4719692005236,,DDR4-2800,8 GB,2800,15-16-16-35-2N,2,
G.Skill Trident Z DDR4-2800 CL14,,G. Skill,F4-2800C14D-32GTZ,4719692005359,,DDR4-2800,32 GB,2800,,1,
G.Skill Trident Z DDR4-2800 CL15,,G. Skill,F4-2800C15D-16GTZB,4719692005250,,DDR4-2800,16 GB,2800,,2,
G.Skill Trident Z DDR4-3000 16GB,,G.Skill,F4-3000C15D-16GTZ,848354015390,848354015390.0,DDR4-3000,16 GB,3000,15-15-15-35-2N,2,
G.Skill Trident Z DDR4-3000 32GB,,G.Skill,F4-3000C14Q-32GTZ,848354019442,848354019442.0,DDR4-3000,32 GB,3000,14-14-14-34-2N,4,
G.Skill Trident Z DDR4-3000 64GB,,G.Skill,F4-3000C14Q2-64GTZ,4719692010247,,DDR4-3000,64 GB,3000,14-14-14-34-2N,8,
G.Skill Trident Z DDR4-3000 8GB,,G.Skill,F4-3000C15D-8GTZ,848354015376,848354015376.0,DDR4-3000,8 GB,3000,15-15-15-35-2N,2,
G.Skill Trident Z DDR4-3000 CL15,,G. Skill,F4-3000C15D-32GTZ,4719692005410,,DDR4-3000,32 GB,3000,,1,
G.Skill Trident Z DDR4-3200 128GB,,G.Skill,F4-3200C16Q2-128GTZ,848354022220,848354022220.0,DDR4-3200,128 GB,3200,16-18-18-38-2N,8,
G.Skill Trident Z DDR4-3200 CL16,,G. Skill,F4-3200C16Q-32GTZB,4719692005564,,DDR4-3200,32 GB,3200,,4,
G.Skill Trident Z DDR4-3300 128GB,,G.Skill,F4-3300C16Q2-128GTZSW,848354022046,848354022046.0,DDR4-3300,128 GB,3300,16-16-16-36-2N,8,
G.Skill Trident Z DDR4-3300 32GB,,G.Skill,F4-3300C16Q-32GTZ,848354021902,848354021902.0,DDR4-3300,32 GB,3300,16-16-16-36-2N,4,
G.Skill Trident Z DDR4-3300 64GB,,G.Skill,F4-3300C16Q2-64GTZ,848354021940,848354021940.0,DDR4-3300,64 GB,3300,16-16-16-36-2N,8,
G.Skill Trident Z DDR4-3333 128GB,,G.Skill,F4-3333C16Q2-128GTZB,848354021780,848354021780.0,DDR4-3333,128 GB,3333,16-18-18-38-2N,8,
G.Skill Trident Z DDR4-3333 16GB,,G.Skill,F4-3333C16D-16GTZ,848354019985,848354019985.0,DDR4-3333,16 GB,3333,16-16-16-36-2N,2,
G.Skill Trident Z DDR4-3333 32GB,,G.Skill,F4-3333C16D-32GTZ,4719692010056,,DDR4-3333,32 GB,3333,16-16-16-36-2N,2,
G.Skill Trident Z DDR4-3333 64GB,,G.Skill,F4-3333C16Q2-64GTZB,848354021704,848354021704.0,DDR4-3333,64 GB,3333,16-18-18-38-2N,8,
G.Skill Trident Z DDR4-3400 16GB,,G.Skill,F4-3400C16D-16GTZ,848354016991,848354016991.0,DDR4-3400,16 GB,3400,16-18-18-38-2N,2,
G.Skill Trident Z DDR4-3400 64GB,,G.Skill,F4-3400C16Q-64GTZ,848354019749,848354019749.0,DDR4-3400,64 GB,3400,16-16-16-36-2N,4,
G.Skill Trident Z DDR4-3466 64GB,,G.Skill,F4-3466C16Q2-64GTZ,848354022893,848354022893.0,DDR4-3466,64 GB,3466,16-18-18-38-2N,8,
G.Skill Trident Z DDR4-3600 32GB,,G.Skill,F4-3600C17Q-32GTZ,848354018476,848354018476.0,DDR4-3600,32 GB,3600,17-18-18-38-2N,4,
G.Skill Trident Z DDR4-3600 64GB,,G.Skill,F4-3600C17Q-64GTZSW,848354024507,848354024507.0,DDR4-3600,64 GB,3600,17-19-19-39,4,
G.Skill Trident Z DDR4-3600 8GB,,G.Skill,F4-3600C17D-8GTZ,4719692005632,,DDR4-3600,8 GB,3600,17-18-18-38-2N,2,
G.Skill Trident Z DDR4-3733 16GB,,G.Skill,F4-3733C17Q-16GTZ,848354015802,848354015802.0,DDR4-3733,16 GB,3733,17-19-19-39-2N,4,
G.Skill Trident Z DDR4-3733 8GB,,G.Skill,F4-3733C17D-8GTZ,848354015796,848354015796.0,DDR4-3733,8 GB,3733,17-19-19-39-2N,2,
G.Skill Trident Z DDR4-3866 16GB,,G.Skill,F4-3866C18Q-16GTZ,700115306935,700115306935.0,DDR4-3866,16 GB,3866,18-22-22-42-2N,4,
G.Skill Trident Z DDR4-3866 32GB,,G.Skill,F4-3866C18Q-32GTZKW,848354024255,848354024255.0,DDR4-3866,32 GB,3866,18-19-19-39-2N,4,
G.Skill Trident Z DDR4-3866 8GB,,G.Skill,F4-3866C18D-8GTZ,848354017073,848354017073.0,DDR4-3866,8 GB,3866,18-22-22-42-2N,2,
G.Skill Trident Z DDR4-4000 16GB,,G.Skill,F4-4000C19D-16GTZ,848354018452,848354018452.0,DDR4-4000,16 GB,4000,19-21-21-41-2N,2,
G.Skill Trident Z DDR4-4000 32GB,,G.Skill,F4-4000C18Q-32GTZ,848354024422,848354024422.0,DDR4-4000,32 GB,4000,18-19-19-39-2N,4,
G.Skill Trident Z DDR4-4000 8GB,,G.Skill,F4-4000C19D-8GTZ,700115306942,700115306942.0,DDR4-4000,8 GB,4000,19-21-21-41-2N,2,
G.Skill Trident Z DDR4-4133 16GB,,G.Skill,F4-4133C19D-16GTZA,848354021537,848354021537.0,DDR4-4133,16 GB,4133,19-21-21-41-2N,2,
G.Skill Trident Z DDR4-4133 8GB,,G.Skill,F4-4133C19D-8GTZ,700115306959,700115306959.0,DDR4-4133,8 GB,4133,19-25-25-45-2N,2,
G.Skill Trident Z DDR4-4266 16GB,,G.Skill,F4-4266C19D-16GTZKW,848354025078,848354025078.0,DDR4-4266,16 GB,4266,19-19-19-39,2,
G.Skill Trident Z DDR4-4266 8GB,,G.Skill,F4-4266C19D-8GTZ,848354017172,848354017172.0,DDR4-4266,8 GB,4266,19-26-26-46,2,
G.Skill Trident Z Neo,,G.Skill,F4-3600C18D-64GTZN,4713294224835,,DDR4-3600,64 GB,3600,18-22-22-42,2,
G.Skill Trident Z RGB,,G.Skill,F4-3600C18Q-128GTZR,4713294225924,,DDR4-3600,128 GB,3600,18-22-22-42,4,
G.Skill Trident Z RGB DDR4-2400 16GB,$93.47 USD,G.Skill,F4-2400C15D-16GTZR,848354025115,,DDR4-2400,16 GB,2400,15-15-15-35-2N,2,https://www.amazon.ca/dp/B01N15BAO9?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
G.Skill Trident Z RGB DDR4-2400 32GB,$199.85 USD,G.Skill,F4-2400C15Q-32GTZR,848354025122,848354025122.0,DDR4-2400,32 GB,2400,15-15-15-35-2N,4,https://www.amazon.ca/dp/B01MRADRTK?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
G.Skill Trident Z RGB DDR4-2400 64GB,,G.Skill,F4-2400C15Q-64GTZR,848354025344,848354025344.0,DDR4-2400,64 GB,2400,15-15-15-35-2N,4,
G.Skill Trident Z RGB DDR4-3000 16GB,,G.Skill,F4-3000C15D-16GTZR,848354025153,,DDR4-3000,16 GB,3000,15-16-16-35-2N,2,
G.Skill Trident Z RGB DDR4-3000 32GB,,G.Skill,F4-3000C14Q-32GTZR,848354025146,848354025146.0,DDR4-3000,32 GB,3000,14-14-14-34-2N,4,
G.Skill Trident Z RGB DDR4-3466 32GB,,G.Skill,F4-3466C16Q-32GTZR,848354025214,848354025214.0,DDR4-3466,32 GB,3466,16-18-18-38-2N,4,
G.Skill Trident Z RGB DDR4-3600 32GB,,G.Skill,F4-3600C17Q-32GTZR,848354025245,848354025245.0,DDR4-3600,32 GB,3600,17-18-18-38-2N,4,
G.Skill Trident Z RGB DDR4-3866 16GB,$159.03 USD,G.Skill,F4-3866C18D-16GTZR,848354024941,,DDR4-3866,16 GB,3866,18-19-19-39-2N,2,https://www.amazon.ca/dp/B01N5WGNDN?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
G.Skill Trident Z RGB DDR4-4000 16GB,,G.Skill,F4-4000C18D-16GTZR,848354025047,848354025047.0,DDR4-4000,16 GB,4000,18-19-19-39-2N,2,
G.Skill Trident Z RGB DDR4-4266 16GB,,G.Skill,F4-4266C19D-16GTZR,848354024958,848354024958.0,DDR4-4266,16 GB,4266,19-19-19-39,2,
G.Skill Trident Z Royal,,G.Skill,F4-3200C14Q-128GTRG,4713294221377,,DDR4-3200,128 GB,3200,14-18-18-38,4,
G.Skill Trident Z5 RGB,,G.Skill,F5-8000J3848H16GX2-TZ5RS,4713294230560,,DDR5-8000,32 GB,8000,38-48-128,2,
G.Skill TridentX DDR3-2400 CL10,,G. Skill,F3-2400C10D-8GTX,4711148598835,,DDR3-2400,8 GB,2400,,2,
G.Skill Value DDR3-1333 CL9,,G. Skill,F310600CL9S2GBNS,4711148596251,,DDR3-1333,2 GB,1333,,1,
G.Skill Value DDR4-2133 4GB,,G.Skill,F4-2133C15S-4GNT,4719692006844,,DDR4-2133,4 GB,2133,15-15-15-35-2N,1,
G.Skill Value DDR4-2400 16GB,,G.Skill,F4-2400C15Q-16GNT,4719692001115,,DDR4-2400,16 GB,2400,15-15-15-35-2N,4,
G.Skill Value DDR4-2400 32GB,,G.Skill,F4-2400C15Q-32GNT,848354011194,848354011194.0,DDR4-2400,32 GB,2400,15-15-15-35-2N,4,
G.Skill Value Series,,G.Skill,F4-2400C15D-8GNT,4719692006875,,DDR4-2400,8 GB,2400,15-15-15-35,2,
Gigabyte Memory,,Gigabyte,GP-GR26C16S8K2HU416,4719331804657,,DDR4-2666,16 GB,2666,19-19-19-43,2,
HyperX Fury blue DDR3-1333 CL9,$34.06 USD,Hynix,HX313C9F/4,740617230215,,DDR3-1333,4 GB,1333,,1,https://www.amazon.ca/dp/B00J8E8ZK6?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury red DDR3-1333 CL9,$30.41 USD,HyperX,HX313C9FR/4,740617230291,,DDR3-1333,4 GB,1333,,1,https://www.amazon.ca/dp/B00J8E9316?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Fury black DDR3-1333 CL9,$30.51 USD,HyperX,HX313C9FB/4,740617230239,,DDR3-1333,4 GB,1333,,1,https://www.amazon.ca/dp/B00J8E8YKC?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
"HyperX Fury Series, DDR4-2133, CL14 - 16 GB Kit",,HyperX,HX421C14FBK2/16,740617241044,,DDR4-2133,16 GB,2133,14-14-14,2,
"HyperX Fury Series, DDR4-2133, CL14 - 8 GB Kit",,HyperX,HX421C14FBK2/8,740617241020,,DDR4-2133,8 GB,2133,14-14-14,2,
"HyperX Fury Series, DDR4-2666, CL15 - 8 GB Kit",$58.33 USD,HyperX,HX426C15FBK2/8,740617244380,,DDR4-2666,8 GB,2666,15-17-17,2,https://www.amazon.ca/Kingston-Technology-HyperX-PC4-21300-HX426C15FBK2/dp/B013H7QBTG?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B013H7QBTG
HyperX Fury white DDR3-1333 CL9,$31.96 USD,HyperX,HX313C9FW/4,740617230338,,DDR3-1333,4 GB,1333,,1,https://www.amazon.ca/dp/B00J8E9064?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
HyperX Predator DDR3-2133 CL11,,HyperX,HX321C11PB3K4/32,740617258561,,DDR3-2133,32 GB,2133,,4,
HyperX Predator DDR3-2400 CL11,,HyperX,HX324C11PB3K4/32,740617258530,,DDR3-2400,32 GB,2400,,4,
HyperX Savage red DDR3-2133 CL11,,HyperX,HX321C11SRK4/32,740617234589,,DDR3-2133,32 GB,2133,,4,
HyperX Savage red DDR3-2400 CL11,,HyperX,HX324C11SRK4/32,740617234633,,DDR3-2400,32 GB,2400,,4,
Intenso Desktop Pro DDR3-1600 CL11,,Intenso,5631162,4034303024179,,DDR3-1600,16 GB,1600,,2,
"Kingston Branded DDR3-1333 CL9, 1,5 V Systemspeicher",$93.97 USD,Kingston,KCP313ND8/8,740617253658,,DDR3-1333,8 GB,1333,,1,https://www.amazon.ca/dp/B01B5SKBOA?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
"Kingston Branded DDR3-1333 CL9, 1,5 V Systemspeicher Single Rank",$26.11 USD,Kingston,KCP313NS8/4,740617253641,740617253641.0,DDR3-1333,4 GB,1333,,1,https://www.amazon.ca/dp/B01B5SKC0I?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
"Kingston Branded DDR3-1333 CL9, 1,5 V Systemspeicher ECC",,Kingston,KCP313ED8/8,740617267808,,DDR3-1333,8 GB,1333,,1,
"Kingston Branded DDR3-1600 CL11, 1,5 V Systemspeicher Single Rank",$26.66 USD,Kingston,KCP316NS8/4,740617253689,740617253689.0,DDR3-1600,4 GB,1600,,1,https://www.amazon.ca/dp/B01B5SKBWC?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
"Kingston Branded DDR3-1600 CL11, 1,5 V Systemspeicher ECC",,Kingston,KCP316ES8/4,740617267716,,DDR3-1600,4 GB,1600,,1,
"Kingston Branded DDR3-1600 CL11, 1,5 V Systemspeicher reg. ECC",,Kingston,KCP316RS8/4,740617267709,,DDR3-1600,4 GB,1600,,1,
"Kingston Branded DDR4-2133 CL15, 1,2 V Systemspeicher",,Kingston,KCP421ND8/8,740617251586,,DDR4-2133,8 GB,2133,,1,
Kingston DDR3-1333 CL9 ECC,,Kingston,KVR1333D3E9SK2/16G,740617197488,,DDR3-1333,16 GB,1333,,2,
Kingston DDR3-1333 ECC - Lenovo branded,,Kingston,KTL-TS313E/8G,740617202960,,DDR3-1333,8 GB,1333,,1,
Kingston DDR3-1333 ECC LV - IBM branded,,Kingston,KTM-SX313LV/16G,740617193985,,DDR3-1333,16 GB,1333,,1,
Kingston DDR3-1333 ECC Registriert - Lenovo branded,,Kingston,KTL-TS316/16G,740617204247,,DDR3-1333,16 GB,1333,,1,
Kingston DDR3-1333 ECC für ProLiant - HP branded,,Kingston,KTH-PL313E/8G,740617202977,,DDR3-1333,8 GB,1333,,1,
Kingston DDR3-1333 reg ECC - Dell branded,,Kingston,KTD-PE313E/8G,740617195231,,DDR3-1333,8 GB,1333,,1,
Kingston DDR3-1333 Value CL9,$48.11 USD,Kingston,KVR1333D3N9/8G,740617195613,740617195613.0,DDR3-1333,8 GB,1333,,1,https://www.amazon.ca/dp/B0069RXHF8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Kingston DDR3-1600 ECC - Fujitsu branded,,Kingston,KFJ-PM316E/8G,740617209013,,DDR3-1600,8 GB,1600,,1,
Kingston DDR3-1600 ECC - HP branded,,Kingston,KTH-PL316E/8G,740617208986,,DDR3-1600,8 GB,1600,,1,
Kingston DDR3-1600 ECC - Dell branded,,Kingston,KTD-PE316E/8G,740617209020,,DDR3-1600,8 GB,1600,,1,
Kingston DDR3-1600 reg ECC für ProLiant - HP branded,,Kingston,KTH-PL316EK4/32G,740617209044,,DDR3-1600,32 GB,1600,,4,
Kingston DDR4-2133 CL15 reg ECC - Lenovo branded,,Kingston,KTL-TS421/8G,740617240139,,DDR4-2133,8 GB,2133,,1,
"Kingston DDR4-2133 ECC - Dell branded PowerEdge R230, R330, T130, T330",,Kingston,KTD-PE421E/8G,740617256833,,DDR4-2133,8 GB,2133,,1,
Kingston DDR4-2133 reg ECC - Dell branded,,Kingston,KTD-PE421/16G,740617237382,,DDR4-2133,16 GB,2133,,1,
Kingston DDR4-2400 CL17 reg ECC - HP branded,$231.2 USD,Kingston,KTH-PL424/32G,740617259124,740617259124.0,DDR4-2400,32 GB,2400,,1,https://www.amazon.ca/dp/B01FSUJC9Q?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Kingston DDR4-2400 reg ECC - Dell branded,,Kingston,KTD-PE424/32G,740617259117,740617259117.0,DDR4-2400,32 GB,2400,,1,
Kingston Fury Beast RGB,$86.31 USD,Kingston,KF436C18BBAK2/32,740617319057,,DDR4-3600,32 GB,3600,18-22-22,2,https://www.amazon.ca/dp/B097HPN1S3?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Kingston Fury Renegade,,Kingston,KF436C16RB1K2/32,740617322514,,DDR4-3600,32 GB,3600,16-20-20,2,
Kingston HyperX Predator,$505.49 USD,Kingston,HX430C15PB3K4/64,740617258479,,DDR4-3000,64 GB,3000,15-17-17,4,https://www.amazon.ca/dp/B01GCWQ72O?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Kingston Server DIMM,$114.04 USD,Kingston,KSM26RD8/16HAI,740617270860,,DDR4-2666,16 GB,2666,19-19-19,1,https://www.amazon.ca/dp/B07418MS61?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
"Kingston Server DIMM, ECC REG, DDR4-2133, CL15 - 32 GB Kit",,Kingston,KVR21R15S4K4/32,740617236514,,DDR4-2133,32 GB,2133,15-15-15,4,
Kingston Value DDR3-1333 CL9,$25.38 USD,Kingston,KVR13N9S8/4,740617207620,740617207620.0,DDR3-1333,4 GB,1333,,1,https://www.amazon.ca/dp/B008CP5Q7M?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Kingston Value DDR3-1333 CL9 Memory,$23.44 USD,Kingston,KVR13N9S6/2,740617228250,,DDR3-1333,2 GB,1333,,1,https://www.amazon.ca/dp/B00HV6V56O?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
"Kingston Value DDR4-2133 CL15 ECC, registriert",,Kingston,KVR21R15S4/8,740617234916,,DDR4-2133,8 GB,2133,,1,
Samsung DDR4-2666,,SAMSUNG,M378A4G43MB1-CTD,7640143874286,,DDR4-2666,32 GB,2666,19-19-19-43,1,
Samsung RDIMM,,SAMSUNG,M393A2K43DB3-CWE,7640143876945,,DDR4-3200,16 GB,3200,22-22-22,1,
Samsung Server DIMM,,SAMSUNG,M393A4K40CB2-CTD,7640143872831,,DDR4-2666,32 GB,2666,19-19-19,1,
"Team Group Dark Pro ""8Pack Edition""",,Team Group,TDPGD416G3866HC18GDC01,765441637351,,DDR4-3866,16 GB,3866,18-19-19-39,2,
"Team Group Dark Pro Series grey, DDR4-3000, CL15 - 8 GB Kit",,Team Group,TDPGD48G3000HC15ADC01,765441630130,,DDR4-3000,8 GB,3000,15-15-15-35,2,
Team Group Dark Series black,,Team Group,TDKED416G3000HC16AQC01,765441625532,,DDR4-3000,16 GB,3000,16-16-16-36,4,
"Team Group Dark Series black, DDR4-2800, CL16 - 32 GB Kit",,Team Group,TDKED432G2800HC16AQC01,765441625518,,DDR4-2800,32 GB,2800,,4,
Team Group Delta Series rote LED,,Team Group,TDTRD432G2400HC15BDC01,765441633377,,DDR4-2400,32 GB,2400,15-15-15-35,2,
Team Group Elite Plus Series black,,Team Group,TPKD416G2133HC15QC01,765441624252,,DDR4-2133,16 GB,2133,15-15-15-36,4,
"Team Group Elite Plus Series black, DDR4-2400, CL16 - 16 GB Kit",,Team Group,TPKD416G2400HC16QC01,765441624245,,DDR4-2400,16 GB,2400,16-16-16-39,4,
Team Group Elite Series black,,Team Group,TED416G2400C1601,765441632189,,DDR4-2400,16 GB,2400,16-16-16-39,1,
"Team Group T-Force Dark grey, DDR4-3000, CL16 - 8 GB Kit",,Team Group,TDGED48G3000HC16CDC01,765441633902,,DDR4-3000,8 GB,3000,16-18-18-38,2,
Team Group T-Force Dark ROG grey,,Team Group,TDRGD416G3000HC16CDC01,765441634978,,DDR4-3000,16 GB,3000,16-18-18-38,2,
"Team Group T-Force Dark ROG red, DDR4-3000, CL 16 - 16 GB Dual-Kit",,Team Group,TDRRD416G3000HC16CDC01,765441634961,,DDR4-3000,16 GB,3000,16-18-18-38,2,
"Team Group T-Force Dark red, DDR4-3000, CL16 - 8 GB Kit",,Team Group,TDRED48G3000HC16CDC01,765441633841,,DDR4-3000,8 GB,3000,16-18-18-38,2,
"Team Group T-Force Nighthawk, blaue LED, DDR4-3000, CL16 - 32 GB Kit",,Team Group,THBD432G3000HC16CDC01,765441634305,,DDR4-3000,32 GB,3000,16-18-18-38,2,
"Team Group T-Force Nighthawk, rote LED, DDR4-3000, CL16 - 32 GB Kit",,Team Group,THRD432G3000HC16CDC01,765441634121,,DDR4-3000,32 GB,3000,16-18-18-38,2,
"Team Group T-Force Nighthawk, weiße LED, DDR4-3000, CL16 - 32 GB Kit",,Team Group,THWD432G3000HC16CDC01,765441634213,,DDR4-3000,32 GB,3000,16-18-18-38,2,
